"id_point","id_cluster"
"E01004218","1"
"E01004280","1"
"E01004281","1"
"E01004283","375"
"E01004263","375"
"E01004286","375"
"E01004287","376"
"E01004284","376"
"E01004291","1"
"E01004030","1"
"E01004292","1"
"E01004293","1"
"E01004294","1"
"E01004295","1"
"E01004297","1"
"E01004304","377"
"E01004302","377"
"E01004310","1"
"E01004306","1"
"E01004311","1"
"E01004313","378"
"E01004208","378"
"E01004314","1"
"E01004315","1"
"E01004316","1"
"E01004317","1"
"E01004323","1"
"E01004305","1"
"E01004325","379"
"E01004309","379"
"E01004336","308"
"E01004339","380"
"E01004333","380"
"E01004348","381"
"E01004342","381"
"E01004359","382"
"E01004357","382"
"E01004377","383"
"E01004343","383"
"E01004378","381"
"E01004379","383"
"E01004382","383"
"E01004383","384"
"E01004345","384"
"E01004386","383"
"E01004380","383"
"E01004390","385"
"E01004389","385"
"E01004402","386"
"E01004401","386"
"E01004406","387"
"E01004367","387"
"E01004412","388"
"E01004405","388"
"E01004442","389"
"E01004436","389"
"E01004460","390"
"E01004457","390"
"E01004463","391"
"E01004404","391"
"E01004470","392"
"E01004462","392"
"E01004473","253"
"E01004475","253"
"E01004476","1"
"E01004472","1"
"E01004478","1"
"E01004477","1"
"E01004479","1"
"E01004480","393"
"E01003161","393"
"E01004489","1"
"E01004487","1"
"E01004495","394"
"E01003478","394"
"E01004497","1"
"E01004490","1"
"E01004498","1"
"E01004502","1"
"E01004499","1"
"E01004506","1"
"E01004507","1"
"E01004511","1"
"E01004514","1"
"E01004512","1"
"E01004516","267"
"E01004482","267"
"E01004520","395"
"E01003397","395"
"E01004521","267"
"E01004523","1"
"E01004529","396"
"E01004528","396"
"E01004530","397"
"E01004519","397"
"E01004533","1"
"E01004518","1"
"E01004538","398"
"E01004510","398"
"E01004542","1"
"E01004543","399"
"E01004485","399"
"E01004544","1"
"E01004546","1"
"E01004488","1"
"E01004547","1"
"E01004548","400"
"E01004481","400"
"E01004549","1"
"E01004553","1"
"E01004554","1"
"E01004555","1"
"E01004556","1"
"E01004557","1"
"E01004508","1"
"E01004558","1"
"E01004559","1"
"E01004563","401"
"E01004539","401"
"E01004564","257"
"E01004565","257"
"E01004579","402"
"E01004560","402"
"E01004580","1"
"E01004534","1"
"E01004581","1"
"E01004582","402"
"E01004583","1"
"E01004585","1"
"E01004586","1"
"E01004587","253"
"E01004588","1"
"E01004589","1"
"E01004592","253"
"E01004597","1"
"E01004594","1"
"E01004598","403"
"E01003472","403"
"E01004599","1"
"E01004601","404"
"E01004595","404"
"E01004604","1"
"E01004607","1"
"E01004606","1"
"E01004608","1"
"E01004616","397"
"E01004618","1"
"E01004621","1"
"E01004620","1"
"E01004623","1"
"E01004624","403"
"E01004625","405"
"E01004619","405"
"E01004628","1"
"E01004500","1"
"E01004503","1"
"E01004629","404"
"E01004632","1"
"E01004634","406"
"E01004631","406"
"E01004633","406"
"E01004636","1"
"E01004640","1"
"E01004643","1"
"E01004646","1"
"E01000847","1"
"E01004647","407"
"E01000961","407"
"E01004648","1"
"E01004650","1"
"E01004649","1"
"E01004651","1"
"E01004653","1"
"E01004654","1"
"E01004652","1"
"E01004658","1"
"E01004657","1"
"E01004661","1"
"E01004660","1"
"E01004662","1"
"E01004659","1"
"E01004663","1"
"E01004667","1"
"E01004674","1"
"E01002854","1"
"E01004675","1"
"E01000583","1"
"E01004676","1"
"E01004677","1"
"E01004678","1"
"E01004679","59"
"E01004681","1"
"E01004682","1"
"E01004680","1"
"E01004683","1"
"E01004686","1"
"E01004684","1"
"E01004687","408"
"E01002863","408"
"E01004691","1"
"E01004689","1"
"E01004693","1"
"E01004694","1"
"E01004695","1"
"E01004696","1"
"E01004697","1"
"E01004699","1"
"E01004700","1"
"E01004705","1"
"E01004701","1"
"E01004703","1"
"E01004706","1"
"E01004656","1"
"E01004707","1"
"E01004708","1"
"E01004709","1"
"E01004710","1"
"E01000934","1"
"E01004711","1"
"E01004712","1"
"E01004713","1"
"E01004714","1"
"E01004715","1"
"E01004717","1"
"E01004719","409"
"E01004718","409"
"E01004720","409"
"E01004721","59"
"E01004723","1"
"E01004725","1"
"E01004726","1"
"E01004727","407"
"E01004728","1"
"E01004729","1"
"E01004732","1"
"E01004733","1"
"E01004739","1"
"E01004738","1"
"E01004742","1"
"E01004741","1"
"E01004743","1"
"E01004744","1"
"E01004740","1"
"E01004747","1"
"E01004748","1"
"E01004749","1"
"E01004750","1"
"E01004751","1"
"E01004752","1"
"E01004753","1"
"E01004731","1"
"E01004755","1"
"E01004756","1"
"E01004757","1"
"E01004760","1"
"E01004761","410"
"E01004736","410"
"E01004762","410"
"E01004763","1"
"E01032563","411"
"E01000822","411"
"E01032564","412"
"E01003349","412"
"E01032572","1"
"E01001380","1"
"E01032573","1"
"E01032576","413"
"E01002418","413"
"E01032583","1"
"E01032584","1"
"E01003106","1"
"E01032623","360"
"E01032637","1"
"E01032638","1"
"E01032639","1"
"E01032640","1"
"E01032646","1"
"E01032739","1"
"E01032740","414"
"E01000914","414"
"E01032767","1"
"E01032766","1"
"E01032768","415"
"E01004258","415"
"E01032770","1"
"E01032771","416"
"E01004215","416"
"E01004277","416"
"E01032772","1"
"E01004214","1"
"E01004221","1"
"E01032773","1"
"E01032775","1"
"E01032779","1"
"E01032780","1"
"E01032776","1"
"E01032781","1"
"E01032782","1"
"E01032784","417"
"E01004225","417"
"E01032785","1"
"E01004233","1"
"E01032786","418"
"E01004234","418"
"E01032788","1"
"E01032789","1"
"E01032790","1"
"E01032803","1"
"E01032834","1"
"E01033093","1"
"E01033098","419"
"E01004668","419"
"E01033099","1"
"E01033101","1"
"E01033133","1"
"E01033135","1"
"E01033146","420"
"E01001492","420"
"E01033153","421"
"E01004447","421"
"E01033207","262"
"E01033208","262"
"E01033456","422"
"E01000527","422"
"E01033457","62"
"E01033463","423"
"E01000485","423"
"E01000589","423"
"E01033485","424"
"E01000535","424"
"E01033487","1"
"E01033489","1"
"E01033490","1"
"E01033491","154"
"E01033488","154"
"E01033493","1"
"E01033494","1"
"E01033569","245"
"E01033570","425"
"E01003851","425"
"E01033591","321"
"E01033594","1"
"E01033595","1"
"E01033596","1"
"E01033600","1"
"E01033601","1"
"E01004724","1"
"E01033603","1"
"E01033604","1"
"E01033605","1"
"E01004702","1"
"E01033598","1"
"E01033606","1"
"E01033607","1"
"E01002828","1"
"E01033608","1"
"E01033701","1"
"E01033703","1"
"E01001722","1"
"E01033704","426"
"E01001762","426"
"E01001772","426"
"E01033706","1"
"E01033707","1"
"E01033708","1"
"E01033709","1"
"E01001780","1"
"E01033711","1"
"E01033712","370"
"E01033713","426"
"E01001832","426"
"E01033728","1"
"E01033732","1"
"E01033733","1"
"E01033734","427"
"E01033582","427"
"E01033746","1"
