"id_point","id_cluster"
"E01000694","1"
"E01000695","1"
"E01000696","1"
"E01000697","1"
"E01000698","1"
"E01000701","1"
"E01000699","1"
"E01000700","1"
"E01000702","1"
"E01000703","1"
"E01000704","1"
"E01000705","1"
"E01000706","1"
"E01000707","1"
"E01000708","1"
"E01000709","1"
"E01000710","1"
"E01000711","1"
"E01000712","1"
"E01000713","1"
"E01000714","1"
"E01000715","1"
"E01000716","1"
"E01000717","1"
"E01000718","1"
"E01000722","1"
"E01000723","1"
"E01000724","1"
"E01000684","1"
"E01000725","1"
"E01000721","1"
"E01000726","1"
"E01000727","1"
"E01000685","1"
"E01000728","1"
"E01000729","2"
"E01000719","2"
"E01000730","1"
"E01000732","1"
"E01000733","1"
"E01000734","1"
"E01000735","1"
"E01000736","1"
"E01000737","1"
"E01000738","1"
"E01000739","1"
"E01000731","1"
"E01000741","1"
"E01000742","1"
"E01000743","1"
"E01000744","1"
"E01000745","1"
"E01000746","1"
"E01000747","1"
"E01000748","1"
"E01000749","1"
"E01000750","1"
"E01000752","1"
"E01000753","1"
"E01000754","1"
"E01000755","1"
"E01000756","1"
"E01000757","1"
"E01000751","1"
"E01000758","1"
"E01000761","1"
"E01000762","1"
"E01000760","1"
"E01000763","1"
"E01000764","1"
"E01000765","1"
"E01000766","1"
"E01000767","1"
"E01000759","1"
"E01000768","1"
"E01000769","1"
"E01000770","1"
"E01000771","1"
"E01000772","1"
"E01000773","1"
"E01000774","1"
"E01000740","1"
"E01000775","1"
"E01000777","1"
"E01000778","1"
"E01000780","1"
"E01000781","1"
"E01000783","1"
"E01000784","1"
"E01000785","1"
"E01000786","1"
"E01000787","1"
"E01000788","1"
"E01000789","1"
"E01000790","1"
"E01000791","1"
"E01000792","1"
"E01000793","1"
"E01000794","1"
"E01000795","1"
"E01000797","1"
"E01000798","1"
"E01000799","1"
"E01000800","1"
"E01000801","1"
"E01000802","1"
"E01000803","1"
"E01000804","1"
"E01000805","1"
"E01000806","1"
"E01000807","1"
"E01000808","1"
"E01000809","1"
"E01000810","1"
"E01000811","1"
"E01000812","1"
"E01000813","1"
"E01000814","1"
"E01000815","1"
"E01000816","1"
"E01000818","1"
"E01000819","1"
"E01000779","1"
"E01000820","1"
"E01000822","1"
"E01000823","1"
"E01000824","1"
"E01000825","1"
"E01000826","1"
"E01000827","1"
"E01000828","1"
"E01000829","1"
"E01000830","1"
"E01000831","1"
"E01000832","1"
"E01000833","1"
"E01000834","1"
"E01000835","1"
"E01000836","1"
"E01000837","1"
"E01000838","1"
"E01000839","1"
"E01000840","1"
"E01000841","1"
"E01000842","1"
"E01000844","1"
"E01000845","1"
"E01000846","1"
"E01000843","1"
"E01000847","1"
"E01000848","1"
"E01000849","1"
"E01000850","1"
"E01000003","1"
"E01000851","1"
"E01000852","1"
"E01000854","1"
"E01000855","1"
"E01000856","1"
"E01000857","1"
"E01000858","1"
"E01000859","1"
"E01000860","1"
"E01000861","1"
"E01000862","1"
"E01000863","1"
"E01000864","1"
"E01000865","1"
"E01000866","1"
"E01000867","1"
"E01000869","1"
"E01000870","1"
"E01000871","1"
"E01000872","1"
"E01000873","1"
"E01000874","1"
"E01000875","1"
"E01000876","1"
"E01000877","1"
"E01000878","1"
"E01000879","1"
"E01000880","1"
"E01000881","1"
"E01000882","1"
"E01000883","1"
"E01000884","1"
"E01000885","1"
"E01000886","1"
"E01000887","1"
"E01000888","1"
"E01000889","1"
"E01000868","1"
"E01000890","1"
"E01000891","1"
"E01000892","1"
"E01000893","1"
"E01000894","1"
"E01000895","1"
"E01000896","1"
"E01000897","1"
"E01000898","1"
"E01000899","1"
"E01000900","1"
"E01000901","1"
"E01000853","1"
"E01000902","1"
"E01000903","1"
"E01000904","1"
"E01000905","1"
"E01000906","1"
"E01000907","1"
"E01000908","1"
"E01000909","1"
"E01000910","1"
"E01000911","1"
"E01000912","1"
"E01000913","1"
"E01000914","1"
"E01000915","1"
"E01000916","1"
"E01000917","1"
"E01000918","1"
"E01000919","1"
"E01000920","1"
"E01000921","1"
"E01000922","1"
"E01000923","1"
"E01000924","1"
"E01000925","1"
"E01000926","1"
"E01000927","1"
"E01000928","1"
"E01000929","1"
"E01000930","1"
"E01000931","1"
"E01000932","1"
"E01000933","1"
"E01000934","1"
"E01000935","1"
"E01000936","1"
"E01000938","1"
"E01000939","1"
"E01000940","1"
"E01000941","1"
"E01000942","1"
"E01000943","1"
"E01000944","1"
"E01000937","1"
"E01000945","1"
"E01000946","1"
"E01000947","1"
"E01000948","1"
"E01000949","1"
"E01000950","1"
"E01000951","1"
"E01000952","1"
"E01000953","1"
"E01000954","1"
"E01000955","1"
"E01000956","1"
"E01000957","1"
"E01000958","1"
"E01000959","1"
"E01000960","1"
"E01000961","1"
"E01000962","1"
"E01000963","1"
"E01000964","1"
"E01000965","1"
"E01000966","1"
"E01000967","1"
"E01000968","1"
"E01000969","1"
"E01000970","1"
"E01000971","1"
"E01000972","1"
"E01000973","1"
"E01000974","1"
"E01000976","1"
"E01000977","1"
"E01000975","1"
"E01000978","1"
"E01000979","1"
"E01000980","1"
"E01000981","1"
"E01000982","1"
"E01000983","1"
"E01000984","1"
"E01000985","1"
"E01000986","1"
"E01000987","1"
"E01000989","1"
"E01000990","1"
"E01000991","1"
"E01000992","1"
"E01000993","1"
"E01000995","1"
"E01000994","1"
"E01000996","1"
"E01000997","1"
"E01000998","1"
"E01001000","1"
"E01001001","1"
"E01001002","1"
"E01001003","1"
"E01001004","1"
"E01001005","1"
"E01001006","1"
"E01001007","1"
"E01001009","1"
"E01001010","1"
"E01001011","1"
"E01001012","1"
"E01001013","1"
"E01001008","1"
"E01001014","1"
"E01001017","1"
"E01001015","1"
"E01001018","1"
"E01001019","1"
"E01001020","1"
"E01001022","1"
"E01001023","1"
"E01001021","1"
"E01001024","1"
"E01001025","1"
"E01001026","1"
"E01001027","1"
"E01001028","1"
"E01001030","1"
"E01001029","1"
"E01001031","1"
"E01001033","1"
"E01001032","1"
"E01001034","1"
"E01001035","1"
"E01001036","1"
"E01001037","1"
"E01001038","1"
"E01001039","1"
"E01001040","1"
"E01001041","1"
"E01001042","1"
"E01001043","1"
"E01001044","1"
"E01001045","1"
"E01001046","1"
"E01001047","1"
"E01001048","1"
"E01001049","1"
"E01001050","1"
"E01001054","1"
"E01001051","1"
"E01001053","1"
"E01001057","1"
"E01001059","1"
"E01001058","1"
"E01001060","1"
"E01001061","1"
"E01001062","1"
"E01001063","1"
"E01001064","1"
"E01001065","1"
"E01001067","1"
"E01001068","1"
"E01001069","1"
"E01001070","1"
"E01001071","1"
"E01001072","1"
"E01001073","1"
"E01001074","1"
"E01001075","1"
"E01001079","1"
"E01001081","1"
"E01001076","1"
"E01001082","1"
"E01001056","1"
"E01001083","1"
"E01001084","1"
"E01001085","1"
"E01001086","1"
"E01001087","1"
"E01001089","1"
"E01001090","1"
"E01001091","1"
"E01000999","1"
"E01001092","1"
"E01001093","1"
"E01001094","1"
"E01001095","1"
"E01001096","1"
"E01001097","1"
"E01001098","1"
"E01001099","1"
"E01001100","1"
"E01001101","1"
"E01001102","1"
"E01001103","1"
"E01001104","1"
"E01001105","1"
"E01001106","1"
"E01001107","1"
"E01001108","1"
"E01001110","1"
"E01001111","1"
"E01001113","1"
"E01001109","1"
"E01001114","1"
"E01001115","1"
"E01001116","1"
"E01001117","1"
"E01001118","1"
"E01001119","1"
"E01001120","1"
"E01001121","1"
"E01001122","1"
"E01001123","1"
"E01001124","1"
"E01001125","1"
"E01001126","1"
"E01001127","1"
"E01001128","1"
"E01001129","1"
"E01001131","1"
"E01001132","1"
"E01001133","1"
"E01001134","1"
"E01001135","1"
"E01001136","1"
"E01001137","1"
"E01001138","1"
"E01001139","1"
"E01001140","1"
"E01001141","1"
"E01001142","1"
"E01001143","1"
"E01001144","1"
"E01001145","1"
"E01001146","1"
"E01001112","1"
"E01001147","1"
"E01001148","1"
"E01001149","1"
"E01001088","1"
"E01001150","1"
"E01001151","1"
"E01001152","1"
"E01001153","1"
"E01001154","1"
"E01001155","1"
"E01001156","1"
"E01001157","1"
"E01001158","1"
"E01001159","1"
"E01001160","1"
"E01001161","1"
"E01001162","1"
"E01001163","1"
"E01001164","1"
"E01001165","1"
"E01001166","1"
"E01001167","1"
"E01001168","1"
"E01001169","1"
"E01001170","1"
"E01001171","1"
"E01001172","1"
"E01001173","1"
"E01001174","1"
"E01001175","1"
"E01001176","1"
"E01001177","1"
"E01001178","1"
"E01001179","1"
"E01001180","1"
"E01001181","1"
"E01001182","1"
"E01001183","1"
"E01001184","1"
"E01001185","1"
"E01001186","1"
"E01001187","1"
"E01001188","1"
"E01001189","1"
"E01001190","1"
"E01001191","1"
"E01001192","1"
"E01001193","1"
"E01001194","1"
"E01001195","1"
"E01001196","1"
"E01001197","1"
"E01001198","1"
"E01001199","1"
"E01001200","1"
"E01001201","1"
"E01001202","1"
"E01001203","1"
"E01001204","1"
"E01001205","1"
"E01001206","1"
"E01001207","1"
"E01001208","1"
"E01001209","1"
"E01001210","1"
"E01001211","1"
"E01001212","1"
"E01001216","1"
"E01001214","1"
"E01001218","1"
"E01001217","1"
"E01001220","1"
"E01001213","1"
"E01001221","1"
"E01001222","1"
"E01001223","1"
"E01001224","1"
"E01001225","1"
"E01001226","1"
"E01001227","1"
"E01001228","1"
"E01001229","1"
"E01001230","1"
"E01001231","1"
"E01001232","1"
"E01001233","1"
"E01001234","1"
"E01001235","1"
"E01001236","1"
"E01001237","1"
"E01001238","1"
"E01001239","1"
"E01001240","1"
"E01001241","1"
"E01001242","1"
"E01001243","1"
"E01001244","1"
"E01001245","1"
"E01001246","1"
"E01001247","1"
"E01001249","1"
"E01001250","1"
"E01001251","1"
"E01001252","1"
"E01001253","1"
"E01001254","1"
"E01001248","1"
"E01001255","1"
"E01001257","1"
"E01001258","1"
"E01001259","1"
"E01001215","1"
"E01001260","1"
"E01001261","1"
"E01001262","1"
"E01001263","1"
"E01001264","1"
"E01001265","1"
"E01001266","1"
"E01001267","1"
"E01001268","1"
"E01001269","1"
"E01001270","1"
"E01001271","1"
"E01001272","1"
"E01001273","1"
"E01001274","1"
"E01001275","1"
"E01001276","1"
"E01001277","1"
"E01001278","1"
"E01001279","1"
"E01001280","1"
"E01001281","1"
"E01001282","1"
"E01001283","1"
"E01001284","1"
"E01001285","1"
"E01001286","1"
"E01001287","1"
"E01001288","1"
"E01001289","1"
"E01001290","1"
"E01001291","1"
"E01001292","1"
"E01001293","1"
"E01001294","1"
"E01001295","1"
"E01001296","1"
"E01001298","1"
"E01001299","1"
"E01001300","1"
"E01001301","1"
"E01001302","1"
"E01001303","1"
"E01001304","1"
"E01001305","1"
"E01001306","1"
"E01001307","1"
"E01001308","1"
"E01001309","1"
"E01001310","1"
"E01001311","1"
"E01001312","1"
"E01001313","1"
"E01001314","1"
"E01001315","1"
"E01001316","1"
"E01001317","1"
"E01001318","1"
"E01001319","1"
"E01001320","1"
"E01001321","1"
"E01001322","1"
"E01001323","1"
"E01001324","1"
"E01001325","1"
"E01001326","1"
"E01001327","1"
"E01001328","1"
"E01001329","1"
"E01001330","1"
"E01001331","1"
"E01001332","1"
"E01001333","1"
"E01001335","1"
"E01001336","1"
"E01001337","1"
"E01001338","1"
"E01001339","1"
"E01001340","1"
"E01001341","1"
"E01001342","1"
"E01001343","1"
"E01001344","1"
"E01001345","1"
"E01001346","1"
"E01001347","1"
"E01001348","1"
"E01001349","1"
"E01001350","1"
"E01001351","1"
"E01001352","1"
"E01001353","1"
"E01001354","1"
"E01001355","1"
"E01001356","1"
"E01001357","1"
"E01001358","1"
"E01001359","1"
"E01001360","1"
"E01001361","1"
"E01001362","1"
"E01001363","1"
"E01001364","1"
"E01001365","1"
"E01001366","1"
"E01001367","1"
"E01001368","1"
"E01001369","1"
"E01001370","1"
"E01001334","1"
"E01001371","1"
"E01001372","1"
"E01001373","1"
"E01001374","1"
"E01001375","1"
"E01001376","1"
"E01001377","1"
"E01001379","1"
"E01001380","1"
"E01001381","1"
"E01001382","1"
"E01001383","1"
"E01001384","1"
"E01001385","1"
"E01001386","1"
"E01001387","1"
"E01001388","1"
"E01001389","1"
"E01001390","1"
"E01001392","1"
"E01001393","1"
"E01001394","1"
"E01001395","1"
"E01001396","1"
"E01001397","1"
"E01001399","1"
"E01001400","1"
"E01001401","1"
"E01001398","1"
"E01001403","1"
"E01001402","1"
"E01001404","1"
"E01001405","1"
"E01001406","1"
"E01001408","1"
"E01001411","1"
"E01001413","1"
"E01001414","1"
"E01001407","1"
"E01001415","1"
"E01001416","1"
"E01001417","1"
"E01001418","1"
"E01001419","1"
"E01001420","1"
"E01001421","1"
"E01001422","1"
"E01001423","1"
"E01001424","1"
"E01001425","1"
"E01001428","1"
"E01001431","1"
"E01001430","1"
"E01001432","1"
"E01001435","1"
"E01001434","1"
"E01001436","1"
"E01001438","1"
"E01001440","1"
"E01001433","1"
"E01001441","1"
"E01001442","1"
"E01001439","1"
"E01001446","1"
"E01001444","1"
"E01001447","1"
"E01001448","1"
"E01001449","1"
"E01001450","1"
"E01001429","1"
"E01001451","1"
"E01001452","1"
"E01001453","1"
"E01001454","1"
"E01001455","1"
"E01001456","1"
"E01001457","1"
"E01001458","1"
"E01001459","1"
"E01001460","1"
"E01001461","1"
"E01001462","1"
"E01001463","1"
"E01001464","1"
"E01001465","1"
"E01001466","1"
"E01001467","1"
"E01001468","1"
"E01001470","1"
"E01001469","1"
"E01001471","1"
"E01001472","1"
"E01001473","1"
"E01001474","1"
"E01001475","1"
"E01001476","1"
"E01001477","1"
"E01001478","1"
"E01001479","1"
"E01001480","1"
"E01001481","1"
"E01001409","1"
"E01001482","1"
"E01001484","1"
"E01001485","1"
"E01001486","1"
"E01001487","1"
"E01001488","1"
"E01001489","1"
"E01001491","1"
"E01001492","1"
"E01001493","1"
"E01001494","1"
"E01001495","1"
"E01001496","1"
"E01001497","1"
"E01001498","1"
"E01001499","1"
"E01001500","1"
"E01001501","1"
"E01001502","1"
"E01001426","1"
"E01001503","1"
"E01001504","1"
"E01001437","1"
"E01001505","1"
"E01001506","1"
"E01001427","1"
"E01001507","1"
"E01001508","1"
"E01001509","1"
"E01001510","1"
"E01001511","1"
"E01001512","1"
"E01001513","1"
"E01001514","1"
"E01001515","1"
"E01001483","1"
"E01001516","1"
"E01001517","1"
"E01001410","1"
"E01001518","1"
"E01001519","1"
"E01001520","1"
"E01001521","1"
"E01001522","1"
"E01001523","1"
"E01001524","1"
"E01001525","1"
"E01001526","1"
"E01001527","1"
"E01001528","1"
"E01001529","1"
"E01001530","1"
"E01001531","1"
"E01001532","1"
"E01001533","1"
"E01001534","1"
"E01001535","1"
"E01001536","1"
"E01001537","1"
"E01001538","1"
"E01001539","1"
"E01001540","1"
"E01001541","1"
"E01001542","1"
"E01001543","1"
"E01001544","1"
"E01001545","1"
"E01001546","1"
"E01001547","1"
"E01001548","1"
"E01001549","1"
"E01001550","1"
"E01001551","1"
"E01001552","1"
"E01001553","1"
"E01001554","1"
"E01001555","1"
"E01001556","1"
"E01001557","1"
"E01001558","1"
"E01001559","1"
"E01001560","1"
"E01001562","1"
"E01001391","1"
"E01001563","1"
"E01001564","1"
"E01001565","1"
"E01001566","1"
"E01001567","1"
"E01001568","1"
"E01001569","1"
"E01001570","1"
"E01001571","1"
"E01001572","1"
"E01001573","1"
"E01001574","1"
"E01001575","1"
"E01001576","1"
"E01000470","1"
"E01001577","1"
"E01001578","1"
"E01001579","1"
"E01001581","1"
"E01001580","1"
"E01001582","1"
"E01001583","1"
"E01001584","1"
"E01001586","1"
"E01001587","1"
"E01001590","1"
"E01001591","1"
"E01001589","1"
"E01001592","1"
"E01001585","1"
"E01001593","1"
"E01001594","1"
"E01001588","1"
"E01001595","1"
"E01001596","1"
