"id_point","id_cluster"
"E01002701","1"
"E01000003","1"
"E01002702","1"
"E01002703","1"
"E01002704","1"
"E01002706","1"
"E01002707","1"
"E01002709","1"
"E01002708","1"
"E01002710","1"
"E01002711","1"
"E01002714","1"
"E01002715","1"
"E01002716","1"
"E01002717","1"
"E01002718","1"
"E01002719","1"
"E01002720","1"
"E01002721","1"
"E01002722","1"
"E01002723","1"
"E01002724","1"
"E01002725","1"
"E01002726","1"
"E01000920","1"
"E01002694","1"
"E01002727","1"
"E01002728","1"
"E01002729","1"
"E01002730","1"
"E01002732","1"
"E01002733","1"
"E01002734","1"
"E01002735","1"
"E01002738","1"
"E01002739","1"
"E01002740","1"
"E01002742","1"
"E01002743","1"
"E01002744","1"
"E01002745","1"
"E01002747","1"
"E01002748","1"
"E01002749","1"
"E01002751","1"
"E01002752","1"
"E01002754","1"
"E01000908","1"
"E01002756","1"
"E01002755","1"
"E01002757","1"
"E01002759","1"
"E01002762","1"
"E01002763","1"
"E01002764","1"
"E01002765","1"
"E01002766","1"
"E01002767","1"
"E01002768","1"
"E01002769","1"
"E01002770","1"
"E01002771","1"
"E01002775","1"
"E01002776","1"
"E01002777","1"
"E01002778","1"
"E01002779","1"
"E01002780","1"
"E01002782","1"
"E01002783","1"
"E01002787","1"
"E01002753","1"
"E01002788","1"
"E01002789","1"
"E01002790","1"
"E01002791","1"
"E01002792","1"
"E01002793","1"
"E01002794","1"
"E01002795","1"
"E01002796","1"
"E01002797","1"
"E01002798","1"
"E01002799","1"
"E01002800","1"
"E01002801","1"
"E01002802","1"
"E01002803","1"
"E01002804","1"
"E01002805","1"
"E01002806","1"
"E01002807","1"
"E01002808","1"
"E01002809","1"
"E01002810","1"
"E01002811","1"
"E01002812","1"
"E01002813","1"
"E01002814","1"
"E01002815","1"
"E01002817","1"
"E01002816","1"
"E01002819","1"
"E01002818","1"
"E01002821","1"
"E01002820","1"
"E01002822","1"
"E01002824","1"
"E01002825","1"
"E01002826","1"
"E01002827","1"
"E01002828","1"
"E01002829","1"
"E01002830","1"
"E01002832","1"
"E01002831","1"
"E01002833","1"
"E01002834","1"
"E01002835","1"
"E01002836","1"
"E01002837","1"
"E01002838","1"
"E01002839","1"
"E01002823","1"
"E01002840","1"
"E01002841","1"
"E01002843","1"
"E01002844","1"
"E01002845","1"
"E01002846","1"
"E01002847","1"
"E01002848","1"
"E01002849","1"
"E01002850","1"
"E01002851","1"
"E01002852","1"
"E01002853","1"
"E01002854","1"
"E01002855","1"
"E01002859","1"
"E01002860","1"
"E01002858","1"
"E01002861","1"
"E01002862","1"
"E01002863","1"
"E01002864","1"
"E01002865","1"
"E01002866","1"
"E01002867","1"
"E01002868","1"
"E01002869","1"
"E01002870","1"
"E01002871","1"
"E01002872","1"
"E01002873","1"
"E01002875","1"
"E01002876","1"
"E01002877","1"
"E01002878","1"
"E01002879","1"
"E01002856","1"
"E01002881","1"
"E01002882","1"
"E01002883","1"
"E01002884","1"
"E01002885","1"
"E01002886","1"
"E01002887","1"
"E01002888","1"
"E01002889","1"
"E01002890","1"
"E01002891","1"
"E01002892","1"
"E01002893","1"
"E01002894","1"
"E01002895","1"
"E01002896","1"
"E01002897","1"
"E01002898","1"
"E01002899","1"
"E01002900","1"
"E01002901","1"
"E01002902","1"
"E01002903","1"
"E01002906","1"
"E01000579","1"
"E01001874","1"
"E01002907","1"
"E01002904","1"
"E01002908","1"
"E01002909","1"
"E01002910","1"
"E01002911","1"
"E01002912","1"
"E01002913","1"
"E01002914","1"
"E01002923","1"
"E01002922","1"
"E01002924","1"
"E01002926","1"
"E01002920","1"
"E01002927","1"
"E01002928","1"
"E01002931","240"
"E01002929","240"
"E01002934","1"
"E01002933","1"
"E01002937","1"
"E01002935","1"
"E01002938","1"
"E01002949","241"
"E01002947","241"
"E01002951","1"
"E01002954","1"
"E01002956","242"
"E01002955","242"
"E01002957","1"
"E01002960","1"
"E01002961","1"
"E01002959","1"
"E01002972","1"
"E01002973","243"
"E01002970","243"
"E01002974","1"
"E01002971","1"
"E01002979","1"
"E01002978","1"
"E01002980","1"
"E01002975","1"
"E01002981","1"
"E01002982","1"
"E01002983","1"
"E01002988","244"
"E01002987","244"
"E01002989","1"
"E01002967","1"
"E01002990","1"
"E01002991","1"
"E01002992","1"
"E01002966","1"
"E01002994","1"
"E01002995","1"
"E01002996","1"
"E01002997","1"
"E01002999","1"
"E01002921","1"
"E01003001","245"
"E01002915","245"
"E01003004","246"
"E01002939","246"
"E01002941","246"
"E01003008","1"
"E01003009","1"
"E01003010","1"
"E01003011","1"
"E01003017","1"
"E01003016","1"
"E01003028","1"
"E01003022","1"
"E01003027","1"
"E01003029","1"
"E01003030","1"
"E01003031","1"
"E01003033","1"
"E01003035","1"
"E01003032","1"
"E01003036","1"
"E01003037","1"
"E01003038","1"
"E01003039","1"
"E01003040","1"
"E01003041","1"
"E01003042","1"
"E01003043","1"
"E01003044","1"
"E01003049","247"
"E01003046","247"
"E01003050","1"
"E01003018","1"
"E01003019","1"
"E01003053","1"
"E01003055","1"
"E01003056","1"
"E01003057","1"
"E01003023","1"
"E01003058","1"
"E01003026","1"
"E01003054","1"
"E01003061","1"
"E01003062","248"
"E01001164","248"
"E01003063","1"
"E01003067","248"
"E01003068","1"
"E01003065","1"
"E01003070","1"
"E01003071","1"
"E01003073","247"
"E01003078","1"
"E01003083","1"
"E01003080","1"
"E01003085","1"
"E01003066","1"
"E01003086","1"
"E01003088","1"
"E01003090","1"
"E01003034","1"
"E01003095","1"
"E01003096","1"
"E01003100","1"
"E01003098","1"
"E01003102","1"
"E01003015","1"
"E01003104","1"
"E01003107","1"
"E01003108","1"
"E01003106","1"
"E01003109","1"
"E01003014","1"
"E01003110","1"
"E01003112","1"
"E01003114","1"
"E01003113","1"
"E01003115","1"
"E01001084","1"
"E01003119","1"
"E01003116","1"
"E01003122","1"
"E01003124","249"
"E01003092","249"
"E01003127","1"
"E01003020","1"
"E01003128","1"
"E01003129","1"
"E01003123","1"
"E01003130","1"
"E01003131","1"
"E01003117","1"
"E01003135","1"
"E01003136","1"
"E01003021","1"
"E01003138","1"
"E01003141","1"
"E01003142","1"
"E01003143","1"
"E01003144","1"
"E01003145","1"
"E01003147","1"
"E01003148","1"
"E01003149","1"
"E01003150","1"
"E01003151","1"
"E01003152","1"
"E01003025","1"
"E01003153","250"
"E01003118","250"
"E01003154","1"
"E01003155","1"
"E01003133","1"
"E01003156","1"
"E01003157","1"
"E01003158","1"
"E01003159","1"
"E01003161","1"
"E01003163","1"
"E01003165","1"
"E01003064","1"
"E01003166","251"
"E01003079","251"
"E01003167","1"
"E01003168","252"
"E01003164","252"
"E01003169","1"
"E01003170","1"
"E01003171","1"
"E01003134","1"
"E01003172","1"
"E01003137","1"
"E01003173","1"
"E01003175","1"
"E01003176","1"
"E01003177","1"
"E01003178","1"
"E01003181","249"
"E01003182","249"
"E01003045","249"
"E01003183","1"
"E01003186","1"
"E01003097","1"
"E01003187","1"
"E01003197","253"
"E01003195","253"
"E01003198","1"
"E01003199","1"
"E01003202","1"
"E01003204","1"
"E01003201","1"
"E01003206","1"
"E01003209","1"
"E01001644","1"
"E01003211","1"
"E01003213","1"
"E01003214","1"
"E01003210","1"
"E01003218","254"
"E01003217","254"
"E01003219","254"
"E01003220","255"
"E01003216","255"
"E01003224","254"
"E01003228","1"
"E01003225","1"
"E01003231","1"
"E01003232","1"
"E01003212","1"
"E01003227","1"
"E01003236","256"
"E01000779","256"
"E01003254","1"
"E01003230","1"
"E01003257","1"
"E01003260","1"
"E01003261","1"
"E01003262","1"
"E01003264","256"
"E01003265","85"
"E01003271","257"
"E01001660","257"
"E01003272","1"
"E01003274","1"
"E01003277","1"
"E01003233","1"
"E01003278","1"
"E01003279","1"
"E01003282","1"
"E01003283","1"
"E01003287","254"
"E01003284","254"
"E01003293","258"
"E01003292","258"
"E01003303","259"
"E01003215","259"
"E01003251","259"
"E01003252","259"
"E01003304","259"
"E01003307","1"
"E01003314","1"
"E01003311","1"
"E01003315","1"
"E01003316","1"
"E01003317","1"
"E01003320","1"
"E01003221","1"
"E01003323","260"
"E01003322","260"
"E01003334","261"
"E01003259","261"
"E01003342","1"
"E01003341","1"
"E01003343","1"
"E01003339","1"
"E01003345","1"
"E01003356","1"
"E01003355","1"
"E01003360","1"
"E01003358","1"
"E01003359","1"
"E01003364","262"
"E01003362","262"
"E01003363","262"
"E01003366","263"
"E01003365","263"
"E01003371","264"
"E01003369","264"
"E01003376","265"
"E01003374","265"
"E01003380","1"
"E01003382","1"
"E01003381","1"
"E01003384","1"
"E01003388","1"
"E01003389","266"
"E01003379","266"
"E01003390","266"
"E01003395","1"
"E01003396","267"
"E01003368","267"
"E01003397","267"
"E01003399","1"
"E01003385","1"
"E01003401","1"
"E01003400","1"
"E01003402","1"
"E01003383","1"
"E01003403","1"
"E01003404","1"
"E01003408","267"
"E01003357","267"
"E01003409","1"
"E01003421","263"
"E01003423","1"
"E01003424","1"
"E01003425","1"
"E01003426","267"
"E01003428","1"
"E01003439","266"
"E01003440","268"
"E01003407","268"
"E01003442","1"
"E01003443","1"
"E01003445","240"
"E01003451","269"
"E01003449","269"
"E01003454","1"
"E01003455","267"
"E01003457","1"
"E01003458","1"
"E01003459","1"
"E01003461","1"
"E01003462","1"
"E01003444","1"
"E01003463","1"
"E01002953","1"
"E01003465","1"
"E01003464","1"
"E01003466","1"
"E01003468","263"
"E01003469","270"
"E01002985","270"
"E01003471","1"
"E01003473","1"
"E01003474","1"
"E01003477","1"
"E01003491","2"
"E01003489","2"
"E01003493","2"
"E01003495","2"
"E01003485","2"
"E01003492","2"
"E01003515","271"
"E01003507","271"
"E01003517","2"
"E01003513","2"
"E01003519","2"
"E01003523","272"
"E01003490","272"
"E01003524","2"
"E01003525","2"
"E01003526","272"
"E01003529","2"
"E01003520","2"
"E01003531","2"
"E01003532","273"
"E01003530","273"
"E01003534","2"
"E01003537","2"
"E01003538","274"
"E01003486","274"
"E01003516","274"
"E01003539","2"
"E01003512","2"
"E01003541","2"
"E01003484","2"
"E01003550","2"
"E01003543","2"
"E01003553","2"
"E01003559","2"
"E01003561","2"
"E01003562","2"
"E01003564","2"
"E01003565","275"
"E01003563","275"
"E01003566","2"
"E01003521","2"
"E01003567","2"
"E01003568","2"
"E01003554","2"
"E01003569","2"
"E01003570","2"
"E01003572","2"
"E01003544","2"
"E01003573","2"
"E01003579","2"
"E01003586","2"
"E01003587","275"
"E01003584","275"
"E01003589","2"
"E01003598","2"
"E01003602","2"
"E01003508","2"
"E01003603","2"
"E01003518","2"
"E01003605","2"
"E01003595","2"
"E01003607","2"
"E01003592","2"
"E01003593","2"
"E01003594","2"
"E01003611","276"
"E01001712","276"
"E01003616","277"
"E01003548","277"
"E01003617","277"
"E01003624","272"
"E01003536","272"
"E01003625","273"
"E01003626","272"
"E01003575","272"
"E01003628","272"
"E01003629","278"
"E01003522","278"
"E01003630","2"
"E01003499","2"
"E01003633","2"
"E01003634","2"
"E01003636","279"
"E01003618","279"
"E01003637","2"
"E01003596","2"
"E01003641","2"
"E01003639","2"
"E01003644","2"
"E01003643","2"
"E01003645","2"
"E01003647","2"
"E01003648","2"
"E01003650","280"
"E01003638","280"
"E01003651","2"
"E01003649","2"
"E01003664","281"
"E01000032","281"
"E01003665","282"
"E01003661","282"
"E01003672","283"
"E01003668","283"
"E01003673","283"
"E01003669","283"
"E01003671","283"
"E01003674","283"
"E01003670","283"
"E01003676","2"
"E01003679","2"
"E01003680","2"
"E01003652","2"
"E01003681","284"
"E01003677","284"
"E01003683","285"
"E01000067","285"
"E01003684","285"
"E01003685","286"
"E01003576","286"
"E01003690","2"
"E01003646","2"
"E01003694","2"
"E01003695","2"
"E01003696","284"
"E01003692","284"
"E01003697","2"
"E01003709","287"
"E01003700","287"
"E01003715","2"
"E01003714","2"
"E01003727","288"
"E01003724","288"
"E01003728","2"
"E01003577","2"
"E01003688","2"
"E01003732","289"
"E01003582","289"
"E01003733","2"
"E01003734","2"
"E01003735","2"
"E01003738","2"
"E01003739","2"
"E01003740","2"
"E01003737","2"
"E01003742","2"
"E01003743","285"
"E01003746","283"
"E01003744","283"
"E01003747","290"
"E01003745","290"
"E01003749","283"
"E01003750","283"
"E01003748","283"
"E01003752","2"
"E01003753","2"
"E01003755","2"
"E01003653","2"
"E01003754","2"
"E01003756","2"
"E01003713","2"
"E01003758","2"
"E01003759","283"
"E01003762","291"
"E01003760","291"
"E01003763","292"
"E01003659","292"
"E01003764","283"
"E01003765","283"
"E01003768","2"
"E01003769","293"
"E01003662","293"
"E01003719","293"
"E01003772","2"
"E01003774","283"
"E01003775","283"
"E01003777","283"
"E01003780","283"
"E01003781","2"
"E01003782","2"
"E01003783","2"
"E01003578","2"
"E01003689","2"
"E01003784","284"
"E01003785","2"
"E01003786","2"
"E01003788","2"
"E01003790","2"
"E01003791","275"
"E01003547","275"
"E01003793","275"
"E01003792","275"
"E01003794","294"
"E01003779","294"
"E01003795","295"
"E01003682","295"
"E01003800","1"
"E01003798","1"
"E01003801","1"
"E01003802","1"
"E01003808","1"
"E01003807","1"
"E01003811","1"
"E01003810","1"
"E01003813","1"
"E01003814","1"
"E01003822","1"
"E01003824","1"
"E01003825","1"
"E01003830","1"
"E01003832","296"
"E01003831","296"
"E01003833","297"
"E01003826","297"
"E01003828","297"
"E01003834","1"
"E01003835","1"
"E01003836","1"
"E01003837","1"
"E01003838","1"
"E01003820","1"
"E01003839","1"
"E01003843","298"
"E01002613","298"
"E01003846","1"
"E01003848","1"
"E01003805","1"
"E01003851","1"
"E01003852","1"
"E01003853","1"
"E01003797","1"
"E01003854","1"
"E01003855","1"
"E01003809","1"
"E01003856","1"
"E01003857","1"
"E01003858","1"
"E01003859","1"
"E01003804","1"
"E01003849","1"
"E01003861","1"
"E01003865","1"
"E01003862","1"
"E01003863","1"
"E01003872","1"
"E01003866","1"
"E01003873","1"
"E01003864","1"
"E01003874","1"
"E01003875","1"
"E01003877","1"
"E01003879","1"
"E01003816","1"
"E01003878","1"
"E01003880","1"
"E01003881","1"
"E01003882","1"
"E01003812","1"
"E01003883","1"
"E01003844","1"
"E01003870","1"
"E01003884","1"
"E01003885","1"
"E01003886","1"
"E01003887","1"
"E01003888","1"
"E01003815","1"
"E01003889","1"
"E01003890","299"
"E01003818","299"
"E01003891","1"
"E01003892","1"
"E01003893","1"
"E01003821","1"
"E01003860","1"
"E01003868","1"
"E01003876","1"
"E01003894","1"
"E01003895","1"
"E01003896","1"
"E01003897","1"
"E01003898","1"
"E01003899","1"
"E01003900","1"
"E01003901","1"
"E01003902","1"
"E01003904","1"
"E01003906","235"
"E01002656","235"
"E01003908","300"
"E01003840","300"
"E01003910","1"
"E01003869","1"
"E01003915","1"
"E01003180","1"
"E01003917","1"
"E01003919","301"
"E01003048","301"
"E01003922","302"
"E01003921","302"
"E01003923","1"
"E01003924","303"
"E01003913","303"
"E01003925","249"
"E01003926","303"
"E01003927","1"
"E01003929","1"
"E01003930","1"
"E01003932","1"
"E01003933","1"
"E01003934","1"
"E01003935","1"
"E01003936","1"
"E01003938","1"
"E01003939","1"
"E01003941","1"
"E01003942","1"
"E01003943","1"
"E01003940","1"
"E01003946","1"
"E01003945","1"
"E01003947","1"
"E01003330","1"
"E01003948","1"
"E01003949","1"
"E01003953","304"
"E01003952","304"
"E01003955","1"
"E01003956","1"
"E01003950","1"
"E01003957","1"
"E01003954","1"
"E01003958","1"
"E01003964","303"
"E01003970","305"
"E01003911","305"
"E01003972","1"
"E01003976","1"
"E01003978","1"
"E01003979","1"
"E01003980","306"
"E01003966","306"
"E01003984","1"
"E01003305","1"
"E01003993","1"
"E01003991","1"
"E01003994","307"
"E01003969","307"
"E01003997","1"
"E01003995","1"
"E01003998","1"
"E01003999","1"
"E01004000","1"
"E01004001","1"
"E01004002","1"
"E01004004","1"
"E01003344","1"
"E01004006","1"
"E01004011","308"
"E01003918","308"
"E01004012","1"
"E01004013","1"
"E01003914","1"
"E01004015","1"
"E01004016","1"
"E01004017","1"
"E01004018","304"
"E01003255","304"
"E01004019","1"
"E01004021","1"
"E01004027","1"
"E01004028","1"
"E01004030","1"
"E01004022","1"
"E01004032","1"
"E01004029","1"
"E01004033","1"
"E01004042","309"
"E01004035","309"
"E01004043","1"
"E01004034","1"
"E01004044","1"
"E01003960","1"
"E01004046","1"
"E01004047","1"
"E01004048","1"
"E01004049","1"
"E01004051","1"
"E01003072","1"
"E01004050","1"
"E01004052","1"
"E01004053","1"
"E01004054","1"
"E01004056","1"
"E01004057","1"
"E01004058","1"
"E01004059","1"
"E01003247","1"
"E01003249","1"
"E01004061","1"
"E01003990","1"
"E01004063","304"
"E01004064","1"
"E01004065","1"
"E01004066","1"
"E01003076","1"
"E01004067","310"
"E01004062","310"
"E01004069","1"
"E01004071","1"
"E01004072","1"
"E01004073","1"
"E01004075","1"
"E01004080","111"
"E01004078","111"
"E01004081","111"
"E01001165","111"
"E01004079","111"
"E01004082","111"
"E01004085","311"
"E01004084","311"
"E01004086","111"
"E01001172","111"
"E01004087","311"
"E01004095","312"
"E01004093","312"
"E01004096","312"
"E01004101","313"
"E01004097","313"
"E01004103","313"
"E01004100","313"
"E01004104","313"
"E01004105","313"
"E01004107","313"
"E01004111","314"
"E01004110","314"
"E01004112","314"
"E01004131","315"
"E01003420","315"
"E01004135","316"
"E01004134","316"
"E01004139","313"
"E01004141","313"
"E01004128","313"
"E01004144","313"
"E01004145","313"
"E01004146","313"
"E01004149","313"
"E01004150","312"
"E01004151","312"
"E01004154","312"
"E01004092","312"
"E01004106","312"
"E01004155","312"
"E01004153","312"
"E01004158","312"
"E01004159","317"
"E01004133","317"
"E01004160","313"
"E01004161","313"
"E01004163","318"
"E01004127","318"
"E01004164","313"
"E01004166","313"
"E01004168","318"
"E01004169","313"
"E01004170","313"
"E01004171","111"
"E01004172","313"
"E01004173","111"
"E01004174","313"
"E01004176","319"
"E01004099","319"
"E01004102","319"
"E01004178","320"
"E01004089","320"
"E01004179","311"
"E01004180","311"
"E01004184","318"
"E01003436","318"
"E01004186","313"
"E01004189","321"
"E01003437","321"
"E01004190","322"
"E01004116","322"
"E01004193","323"
"E01004122","323"
"E01004192","323"
"E01004194","322"
"E01004195","324"
"E01004121","324"
"E01004197","1"
"E01004199","1"
"E01004200","1"
"E01004202","1"
"E01004211","1"
"E01004203","1"
"E01004212","1"
"E01004217","1"
"E01001668","1"
"E01004218","1"
"E01004221","1"
"E01004214","1"
"E01004215","1"
"E01004226","1"
"E01004222","1"
"E01004229","1"
"E01004228","1"
"E01004230","1"
"E01004232","1"
"E01004233","1"
"E01004234","1"
"E01004245","325"
"E01003497","325"
"E01004246","1"
"E01004242","1"
"E01004250","326"
"E01004249","326"
"E01004252","1"
"E01004248","1"
"E01004254","1"
"E01004259","327"
"E01004198","327"
"E01004201","327"
"E01004260","1"
"E01004261","1"
"E01004262","1"
"E01004266","1"
"E01004269","1"
"E01004270","1"
"E01004272","1"
"E01004274","1"
"E01004275","1"
"E01004276","1"
"E01004280","1"
"E01004281","1"
"E01004283","1"
"E01004263","1"
"E01004285","1"
"E01004247","1"
"E01004286","1"
"E01004287","328"
"E01004284","328"
"E01004289","1"
"E01004290","1"
"E01004271","1"
"E01004291","1"
"E01004292","1"
"E01004293","1"
"E01004294","1"
"E01004295","1"
"E01004297","1"
"E01004296","1"
"E01004298","1"
"E01004301","1"
"E01004205","1"
"E01004302","1"
"E01004208","1"
"E01004304","1"
"E01004305","1"
"E01004306","1"
"E01004307","1"
"E01004309","1"
"E01004310","1"
"E01004311","1"
"E01004312","1"
"E01004313","1"
"E01004314","1"
"E01004315","1"
"E01004316","1"
"E01004317","1"
"E01004318","1"
"E01004322","1"
"E01004323","1"
"E01004207","1"
"E01004325","1"
"E01004326","1"
"E01004321","1"
"E01004329","329"
"E01003545","329"
"E01004330","2"
"E01004331","329"
"E01004333","275"
"E01004335","330"
"E01004332","330"
"E01004336","277"
"E01004339","275"
"E01004344","331"
"E01004342","331"
"E01004348","331"
"E01004357","332"
"E01004356","332"
"E01004359","332"
"E01004372","333"
"E01004371","333"
"E01004374","334"
"E01004368","334"
"E01004376","334"
"E01004367","334"
"E01004375","334"
"E01004377","283"
"E01004343","283"
"E01004378","331"
"E01004379","283"
"E01004380","283"
"E01004382","283"
"E01004383","335"
"E01004345","335"
"E01004381","335"
"E01004386","283"
"E01004388","283"
"E01004390","336"
"E01004389","336"
"E01004398","337"
"E01004346","337"
"E01004402","338"
"E01004400","338"
"E01004401","338"
"E01004403","337"
"E01004399","337"
"E01004406","334"
"E01004412","339"
"E01004405","339"
"E01004408","339"
"E01004413","332"
"E01004417","331"
"E01004418","283"
"E01004423","334"
"E01004436","340"
"E01003776","340"
"E01004363","340"
"E01004437","340"
"E01004439","334"
"E01004441","341"
"E01004362","341"
"E01004442","340"
"E01004443","342"
"E01004396","342"
"E01004426","342"
"E01004445","343"
"E01004394","343"
"E01004447","334"
"E01004444","334"
"E01004448","1"
"E01004453","170"
"E01004454","337"
"E01004455","331"
"E01004457","331"
"E01004393","331"
"E01004460","331"
"E01004347","331"
"E01004461","343"
"E01004463","344"
"E01004404","344"
"E01004465","340"
"E01004468","283"
"E01004470","345"
"E01004462","345"
"E01004472","1"
"E01004473","1"
"E01004475","1"
"E01004476","1"
"E01004478","1"
"E01004477","1"
"E01004479","1"
"E01004480","1"
"E01004484","1"
"E01004482","1"
"E01004485","1"
"E01004481","1"
"E01004486","1"
"E01004487","1"
"E01004488","1"
"E01004489","1"
"E01004490","1"
"E01004495","346"
"E01003478","346"
"E01004497","1"
"E01004498","1"
"E01004501","1"
"E01004500","1"
"E01004502","1"
"E01004493","1"
"E01004499","1"
"E01004503","1"
"E01004506","1"
"E01004507","1"
"E01004509","1"
"E01004510","1"
"E01004508","1"
"E01004511","1"
"E01004512","1"
"E01004514","1"
"E01004516","1"
"E01004517","1"
"E01004519","1"
"E01004520","267"
"E01004521","1"
"E01004523","1"
"E01004526","347"
"E01003372","347"
"E01004529","1"
"E01003370","1"
"E01004528","1"
"E01004530","1"
"E01004532","1"
"E01004533","1"
"E01004518","1"
"E01004536","1"
"E01004538","1"
"E01004515","1"
"E01004540","1"
"E01004542","1"
"E01004543","1"
"E01004544","1"
"E01004545","1"
"E01004546","1"
"E01004547","1"
"E01004548","1"
"E01004549","1"
"E01004553","1"
"E01004554","1"
"E01004555","1"
"E01004556","1"
"E01004557","1"
"E01004558","1"
"E01004559","1"
"E01004560","1"
"E01004563","348"
"E01004539","348"
"E01004564","1"
"E01004565","1"
"E01004566","1"
"E01004534","1"
"E01004577","1"
"E01004579","1"
"E01004580","1"
"E01004581","1"
"E01004582","1"
"E01004583","1"
"E01004585","1"
"E01004586","1"
"E01004587","1"
"E01004588","1"
"E01004589","1"
"E01004590","1"
"E01004592","1"
"E01004594","1"
"E01004597","1"
"E01004598","1"
"E01003472","1"
"E01004599","1"
"E01004601","1"
"E01004595","1"
"E01004604","1"
"E01004605","349"
"E01004602","349"
"E01004607","1"
"E01004606","1"
"E01004608","1"
"E01004610","1"
"E01004614","1"
"E01004615","347"
"E01004616","1"
"E01004618","1"
"E01004619","1"
"E01004620","1"
"E01004621","1"
"E01004623","1"
"E01004624","1"
"E01004625","1"
"E01004626","1"
"E01004627","1"
"E01004628","1"
"E01004629","1"
"E01004631","1"
"E01004632","1"
"E01004634","1"
"E01004633","1"
"E01004635","1"
"E01004505","1"
"E01004636","1"
"E01004637","1"
"E01004638","1"
"E01004640","1"
"E01004639","1"
"E01004642","1"
"E01004643","1"
"E01004645","350"
"E01004570","350"
"E01004646","1"
"E01004647","1"
"E01004648","1"
"E01004649","1"
"E01004650","1"
"E01004651","1"
"E01004652","1"
"E01004653","1"
"E01004654","1"
"E01004658","1"
"E01004657","1"
"E01004659","1"
"E01004661","1"
"E01004660","1"
"E01004662","1"
"E01004663","1"
"E01004666","351"
"E01004665","351"
"E01004667","1"
"E01004669","1"
"E01004674","1"
"E01004675","1"
"E01004676","1"
"E01004677","1"
"E01004678","1"
"E01004679","1"
"E01004680","1"
"E01004681","1"
"E01004682","1"
"E01004683","1"
"E01004684","1"
"E01004686","1"
"E01004687","1"
"E01004689","1"
"E01004691","1"
"E01004693","1"
"E01004694","1"
"E01004695","1"
"E01004696","1"
"E01004656","1"
"E01004697","1"
"E01004698","1"
"E01004699","1"
"E01004700","1"
"E01004701","1"
"E01004703","1"
"E01004705","1"
"E01004706","1"
"E01004707","1"
"E01004708","1"
"E01004709","1"
"E01004710","1"
"E01004711","1"
"E01004712","1"
"E01004713","1"
"E01004714","1"
"E01004715","1"
"E01004717","1"
"E01004718","1"
"E01004719","1"
"E01004720","1"
"E01004721","1"
"E01004722","1"
"E01004723","1"
"E01004724","1"
"E01004725","1"
"E01004726","1"
"E01004727","1"
"E01004728","1"
"E01004729","1"
"E01004730","1"
"E01000946","1"
"E01004731","1"
"E01004690","1"
"E01004732","1"
"E01004733","1"
"E01004735","1"
"E01000914","1"
"E01004736","1"
"E01004738","1"
"E01004739","1"
"E01004741","1"
"E01004742","1"
"E01004743","1"
"E01004744","1"
"E01004740","1"
"E01004745","1"
"E01004747","1"
"E01004748","1"
"E01004749","1"
"E01004750","1"
"E01004751","1"
"E01004752","1"
"E01004753","1"
"E01004737","1"
"E01004755","1"
"E01004756","1"
"E01004757","1"
"E01004760","1"
"E01004761","1"
"E01004762","1"
"E01004763","1"
"E01004765","1"
"E01032513","1"
"E01032563","85"
"E01032564","352"
"E01003349","352"
"E01032568","353"
"E01000778","353"
"E01032572","1"
"E01032573","1"
"E01032576","214"
"E01002210","214"
"E01032577","214"
"E01032582","354"
"E01004734","354"
"E01032583","1"
"E01032584","1"
"E01032623","312"
"E01032637","1"
"E01032638","1"
"E01032639","1"
"E01032640","1"
"E01032646","1"
"E01032719","1"
"E01032722","306"
"E01032739","1"
"E01032740","1"
"E01032742","355"
"E01002353","355"
"E01032741","355"
"E01032764","356"
"E01004224","356"
"E01032766","1"
"E01032767","1"
"E01032768","357"
"E01004258","357"
"E01032770","1"
"E01032771","1"
"E01004060","1"
"E01004277","1"
"E01032772","1"
"E01032773","1"
"E01032775","1"
"E01032777","1"
"E01032779","1"
"E01032780","1"
"E01032776","1"
"E01032781","1"
"E01032782","1"
"E01032783","1"
"E01032784","1"
"E01004225","1"
"E01032785","1"
"E01032786","1"
"E01032787","358"
"E01004209","358"
"E01032788","1"
"E01032789","1"
"E01032790","1"
"E01032803","1"
"E01032805","359"
"E01003300","359"
"E01032834","1"
"E01033000","360"
"E01002594","360"
"E01033081","1"
"E01033082","233"
"E01033085","1"
"E01033093","1"
"E01033098","1"
"E01004668","1"
"E01033099","1"
"E01033100","1"
"E01003126","1"
"E01033101","1"
"E01033133","1"
"E01033135","1"
"E01033146","135"
"E01033153","334"
"E01033207","1"
"E01033208","1"
"E01033320","254"
"E01033322","254"
"E01003269","254"
"E01033324","1"
"E01032579","1"
"E01033325","1"
"E01033424","361"
"E01000482","361"
"E01000630","361"
"E01033455","362"
"E01000525","362"
"E01000640","362"
"E01033456","363"
"E01000527","363"
"E01033457","56"
"E01033463","364"
"E01000485","364"
"E01000589","364"
"E01033485","1"
"E01033486","365"
"E01002713","365"
"E01033487","1"
"E01033488","1"
"E01033489","1"
"E01033490","1"
"E01033491","1"
"E01033492","1"
"E01033493","1"
"E01033494","1"
"E01002741","1"
"E01033568","1"
"E01033569","1"
"E01033570","1"
"E01033571","1"
"E01033577","366"
"E01003609","366"
"E01033585","367"
"E01003503","367"
"E01033586","2"
"E01033587","368"
"E01003623","368"
"E01033589","2"
"E01033591","2"
"E01033593","1"
"E01033594","1"
"E01033595","1"
"E01033596","1"
"E01033600","1"
"E01033601","1"
"E01033603","1"
