"","X","n_in_2008","mean_dist_in_2008","med_dist_in_2008","n_out_2008","mean_dist_out_2008","med_dist_out_2008","n_in_2009","mean_dist_in_2009","med_dist_in_2009","n_out_2009","mean_dist_out_2009","med_dist_out_2009","n_in_2010","mean_dist_in_2010","med_dist_in_2010","n_out_2010","mean_dist_out_2010","med_dist_out_2010","n_in_2011","mean_dist_in_2011","med_dist_in_2011","n_out_2011","mean_dist_out_2011","med_dist_out_2011","n_in_2012","mean_dist_in_2012","med_dist_in_2012","n_out_2012","mean_dist_out_2012","med_dist_out_2012","n_in_2013","mean_dist_in_2013","med_dist_in_2013","n_out_2013","mean_dist_out_2013","med_dist_out_2013","n_in_2014","mean_dist_in_2014","med_dist_in_2014","n_out_2014","mean_dist_out_2014","med_dist_out_2014","n_in_2015","mean_dist_in_2015","med_dist_in_2015","n_out_2015","mean_dist_out_2015","med_dist_out_2015","n_in_2016","mean_dist_in_2016","med_dist_in_2016","n_out_2016","mean_dist_out_2016","med_dist_out_2016"
"114",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4.00066453337787,2.02249491331097,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.24550551335241,3.94794071731024,NA,NA,NA,16,3.90936859428447,3.16440498503327,NA,NA,NA
"116",116,16,6.37377545634298,4.56751733731923,NA,NA,NA,10,5.75341277983259,3.695134384553,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.309528064066,1.71459035729133,NA,NA,NA,13,5.93481334203949,3.63661805451365,NA,NA,NA,19,5.13066022772062,2.25971189698288,NA,NA,NA,16,4.89946896562845,3.91808427234028,NA,NA,NA,25,4.90965671348194,1.56465897213224,NA,NA,NA,33,5.63511660429976,1.95465789823444,NA,NA,NA
"117",117,12,5.37722989446284,5.31821115574409,NA,NA,NA,12,5.57854458982804,3.49913142622226,NA,NA,NA,15,5.4160481967499,3.57942152808292,NA,NA,NA,31,6.59935497147243,4.39103898492856,NA,NA,NA,21,6.1420121565367,4.45882348696682,NA,NA,NA,26,5.61714239997752,5.3555180782913,NA,NA,NA,23,5.88560463412319,2.73663801373427,NA,NA,NA,24,6.97793785854249,7.12435798598868,NA,NA,NA,37,4.79271991597786,2.56298761345662,NA,NA,NA
"118",118,74,3.26340690601468,1.89788261207296,22,2.60902399305786,1.56433972679848,79,3.85402789820819,1.89788261207296,16,3.31502197252777,1.41539078326882,58,4.96580552008369,3.03175805713406,16,2.94714567042219,2.73462051849496,43,5.16837354144414,3.70912259031497,23,3.01076369135469,1.47902824644776,65,5.80827440407239,2.77126868411532,23,3.041951386756,2.16404930433405,50,4.9290172062364,2.88958723072599,23,3.85852361642133,2.07140723432508,58,4.94988063987933,2.5871457633252,40,2.85920919903276,1.47902824644776,60,4.84099594443517,2.92019256800408,34,2.29358277329071,1.47902824644776,86,4.19145370976332,3.39618302256822,35,3.61869504256337,1.89788261207296
"119",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.44862428188609,5.18504072001238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",120,31,5.53293694737433,3.72242515825945,15,2.31467164745832,1.21298558005713,22,3.29045681547969,1.93246267931589,NA,NA,NA,18,5.24940388594186,2.22063435508692,10,4.02342616124716,1.86880492437408,28,5.05309922073499,3.09956391064738,NA,NA,NA,21,4.85714693675289,2.51258330919929,NA,NA,NA,43,4.13114375908754,2.6181967988292,NA,NA,NA,20,3.92003466097177,1.09737498960956,NA,NA,NA,29,4.89011458789594,3.98333694656044,21,3.84205184125847,1.2804263422522,35,4.48911847810168,3.7005053757005,21,2.54530177774823,1.21675627572426
"121",121,53,3.7204461413466,2.69388646019975,37,2.59690902708402,1.68302985806981,80,5.15229397766077,3.27725396721711,33,2.40785237857365,1.68958199897697,64,3.61642335443913,2.22048801048191,43,4.17528879230429,2.41021592497279,88,5.43237272801563,4.71246071726484,34,1.80593064929089,0.949844543699141,75,4.1954065571224,2.88136297043198,51,2.94065334975618,1.8950499921963,86,4.44169153048757,3.09253089996735,54,2.5585779943784,1.605094605439,63,5.15266262680006,3.22382943299823,37,2.46663017554299,1.53418764875723,104,4.87030736165883,4.60710225035055,52,2.56594521080614,1.23832910399852,80,3.84600042912805,2.82901983583103,42,3.05263512435641,1.68578017769399
"122",122,14,8.16187817192194,7.78671937826882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",127,12,4.42116745263903,3.7495626549133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4.10145459147993,1.69126216730707,NA,NA,NA,13,6.66199067112208,5.60962800832085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.65109915981729,3.95021147491121,NA,NA,NA
"128",128,17,5.45084189129375,6.00791067939286,NA,NA,NA,11,2.25770502201272,1.6591438998442,NA,NA,NA,17,4.2331665748656,2.20969816659257,NA,NA,NA,10,2.88726183148212,2.36672380494065,NA,NA,NA,11,3.55725724133231,1.75051120287464,NA,NA,NA,22,6.05059584570191,5.02026879163791,NA,NA,NA,10,3.87233357335168,2.3177841918658,NA,NA,NA,10,4.64624343876914,3.5597327929678,NA,NA,NA,11,4.43744098318247,3.02446767647494,NA,NA,NA
"129",129,21,4.78034654022537,4.26852125150108,10,3.53390958213962,2.06075667283704,15,4.2694554442923,4.44277519918789,NA,NA,NA,17,3.74842595222369,2.38168860284524,NA,NA,NA,15,4.82121172485013,3.39813506004784,NA,NA,NA,17,3.77478466317713,1.44149467264964,NA,NA,NA,14,5.5323624970125,5.60138805220202,11,4.7793321266067,3.96448574665047,12,4.43157484118135,1.46051857687694,NA,NA,NA,22,1.9970859662395,1.13082215314825,NA,NA,NA,28,5.52241734412263,3.95522635519271,10,4.29731299681572,3.55677344421819
"130",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.15627069157076,4.53235708638264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",131,61,4.40305379494919,3.76426131617582,15,6.28984166246914,5.92875599083783,48,4.4396504719383,2.19047886065111,NA,NA,NA,45,4.64706172663955,3.91419029701826,10,7.81672947458523,8.60472207070188,31,4.97246646559326,3.9014869540856,NA,NA,NA,52,5.16047645946636,3.03519348695526,NA,NA,NA,42,4.82977114863418,4.14691394078503,10,7.19189128682603,5.52979326122274,41,4.67542845142414,2.27874378193141,11,6.60796905938036,7.78858104985282,42,5.60919177986934,3.61016569432371,10,4.95819827057123,5.18074339302706,73,6.22501783600866,4.76448447652664,10,5.87353632638633,4.36533248269362
"132",132,10,4.49044235787923,3.76845630096076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.69921571116909,1.93163653893482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",133,23,4.77976832377524,4.28652652157855,NA,NA,NA,21,4.48025665107837,2.2661436874615,NA,NA,NA,11,5.70342387292489,3.89651605164196,NA,NA,NA,20,4.05821634712765,3.12926243310322,NA,NA,NA,14,4.78716763608846,3.55124119837798,NA,NA,NA,12,3.02198397341261,1.77393334131546,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3.85266140244105,1.38967819144827,NA,NA,NA,24,3.38093033919505,2.80207219370932,NA,NA,NA
"134",134,NA,NA,NA,NA,NA,NA,10,5.49074690383071,3.08700451044303,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3.7131403468634,2.61418375435599,NA,NA,NA,10,4.93419044105985,3.24319866302378,NA,NA,NA,10,5.18572620978635,3.54269638547568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",137,20,2.67282434126919,1.85697077916638,13,3.04256434530948,2.86700451058694,20,4.03934743064961,2.63987460982869,NA,NA,NA,23,3.42347537575908,2.25909184917071,NA,NA,NA,19,4.16843374010261,3.60147317385728,21,2.01284225465509,0.26165200896994,20,4.30533711237206,2.76548548673926,12,3.21471861512898,1.83178659229153,14,4.27371414840959,3.47856986063199,NA,NA,NA,11,4.76843485634715,4.32034702584517,NA,NA,NA,25,3.58497480360797,3.40770696308159,NA,NA,NA,17,4.46954873515618,4.28674874495518,NA,NA,NA
"138",138,14,5.03021875455341,4.87438306319504,10,4.04329942536226,3.80003620110458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.51350203211493,4.14844077405008,NA,NA,NA,14,4.92855550489996,3.28344429243153,NA,NA,NA,14,4.84711644793639,3.72613940551364,NA,NA,NA,11,6.61846441156538,7.67263489089889,10,3.63739755204044,3.2140707664807
"139",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4.88062597053144,5.68474881754676,NA,NA,NA
"140",140,21,4.0499640459859,3.24600440907431,NA,NA,NA,17,5.75507497107148,5.82604529921549,NA,NA,NA,18,3.05718572314741,2.26265024839392,NA,NA,NA,12,4.48439042493904,3.35246553321135,NA,NA,NA,18,4.62776895675596,2.38920353063528,NA,NA,NA,11,3.13319988866172,0.928265741134364,NA,NA,NA,12,4.78288249804844,4.23008603228677,NA,NA,NA,16,3.79337670537678,1.6517495677318,NA,NA,NA,16,5.68513805261201,3.54224747150541,NA,NA,NA
"141",141,14,4.90270770396159,3.51115897811028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.17673424139603,1.60700534682521,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3.51390459909256,3.3349431467147,NA,NA,NA,12,3.69040120332437,2.04114868804646,NA,NA,NA,12,4.07567877430677,3.36701030302139,NA,NA,NA
"142",142,14,3.17110097790053,2.53016363544869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6.73102412320124,5.6115675875014,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",145,14,3.67000957665081,2.06015874798659,12,2.97719538287074,2.15944164257007,17,3.56980358899764,2.09955873247827,12,4.67677325094517,3.5930055081107,14,4.1446711538792,3.753090399542,NA,NA,NA,12,4.08265934743296,2.81011136334522,NA,NA,NA,11,3.48630031396559,3.07693901593095,NA,NA,NA,17,3.5985865272898,2.44499336931961,10,3.86851423423861,2.45391282693785,NA,NA,NA,NA,NA,NA,10,2.93214735281861,2.86860453641774,NA,NA,NA,12,4.30908683761648,2.51396803128285,12,2.3674507840759,1.56632574312775
"146",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",147,10,3.27660664356369,3.908776734195,12,2.30173492669071,1.27293092208607,12,2.68163977504546,2.37551427798973,NA,NA,NA,10,3.81297061123697,3.40127919947215,NA,NA,NA,10,2.65661470292084,0.948904651239366,11,2.57776596905887,1.15634053452609,14,5.4174326480588,5.11321235974573,NA,NA,NA,11,4.41222161154878,3.89466399628462,13,2.93202437033138,2.31089245487089,17,5.31333578851501,4.35105879760376,11,4.65758240080789,4.24972011956775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",148,22,4.68592678113735,4.31551996392148,13,2.4664052102048,2.31130542646968,20,6.55003739557603,4.11369482006594,17,3.10599078255609,0.971095161916302,24,3.67438556754606,2.78543954711475,NA,NA,NA,15,3.04531634795893,1.19627691795595,10,2.59145601728529,1.63660879871281,18,5.21968012079248,3.53969433739451,15,2.48014437145408,1.03457079937092,24,4.84177103549222,3.07399332655806,13,3.47757078803327,3.03642541687819,15,5.25557117568675,5.25038001032727,20,2.84352359359894,1.77387069909999,15,2.07080265790313,1.59254747595465,12,3.50047031105353,3.14435161433961,NA,NA,NA,10,3.89152952903658,3.74428304984116
"149",149,89,2.01721833165424,1.46485766071142,21,3.09770154164273,2.28957135443092,69,3.53621140565076,1.46485766071142,14,3.17674395127271,3.10240063183684,35,4.11175388667094,2.1869375731206,15,2.78832231011791,2.43812950126512,49,4.34173158595828,1.65050662183054,NA,NA,NA,41,4.85321995955079,1.92338555910154,17,2.97520776750842,1.26413006012671,59,3.57520451192994,1.94132703755905,30,3.08732440397507,2.49342380830251,44,3.93700538196909,2.64173678997697,33,1.87214431243932,1.34286728703038,53,3.23445138697898,1.64178299246159,37,4.73358012048626,5.19794153719608,54,4.05848224012039,2.40735636722747,22,3.64373105949286,2.94784227152252
"150",150,83,4.0995977723523,2.74147150997201,54,1.80685208030032,0.795800813779962,70,4.71141132543325,2.84070545073325,20,2.86334260896406,1.18544822708145,45,4.27404625223882,2.9291789175791,20,3.69320170666849,3.17674383296831,46,7.00627189502571,5.34117172186247,17,3.02199563238975,3.20850239186624,84,4.23417943309285,2.09283985991381,26,3.31227101826182,2.43363353775898,64,4.90163087789808,3.34911589680034,25,2.55218708319101,2.27391072200412,59,6.20417790219362,4.40947943440965,15,4.02682622841402,3.25878398506618,71,6.10038788151078,4.99839824763052,26,3.57874540659675,3.83809402918471,69,5.35741068734589,3.75096745022778,35,2.29361215326481,1.78149755096302
"151",151,17,3.03298432037858,1.56854634004303,11,4.57317715539925,0.726061376124821,19,3.78261419618778,2.68442316557983,11,4.07614509935585,1.7921173388022,32,6.02690704024425,4.30319224499801,13,3.04149593747313,2.47016474887307,26,5.08443072013918,4.45750828236699,11,5.96151012866073,5.42532006550516,24,3.52577924431218,1.55338406481735,NA,NA,NA,21,4.7003140899065,2.80932178665357,11,3.77032572716487,4.04636808674508,28,3.50748098913832,2.05176048144409,10,2.90374886512927,1.92267893637288,22,5.56059049140225,3.97967549316419,NA,NA,NA,20,4.54757571487235,4.26139508571408,13,4.53338904432135,3.70391126612531
"152",152,18,2.64111425060975,2.17080828163124,NA,NA,NA,15,3.73978771419654,2.16004809842041,12,2.08784158961144,1.17329112207435,21,1.96568226926005,1.56291897197596,NA,NA,NA,21,2.36957978728085,1.41428279974594,11,3.35149240325988,1.86231422063459,15,3.0913215505037,1.83170555967212,NA,NA,NA,21,2.94182049945773,1.90261695870584,NA,NA,NA,22,3.09376458616108,2.08986032651956,12,1.60203286757895,0.961325301258622,14,3.30684850960745,2.09339152304694,NA,NA,NA,13,5.14836272978926,2.63869558156823,11,2.85909935257132,2.24020283861995
"153",153,16,3.35600514877682,1.99238589122469,NA,NA,NA,14,3.37898417711268,2.6800098369592,NA,NA,NA,10,5.59009678975757,2.32646250144778,NA,NA,NA,13,5.51157738011937,6.37433818835075,NA,NA,NA,14,5.06646438102642,4.90978245163368,NA,NA,NA,15,2.44653820894063,2.12427130449928,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3.95258847566498,3.07864104671933,NA,NA,NA,14,5.00106189996283,3.25749169813926,NA,NA,NA
"154",154,31,4.7432536332791,2.75573615450199,13,6.15716363380192,3.52918313572834,33,3.85925868439386,2.28977805330613,18,2.84057721694634,1.9114675086464,24,5.23212086114829,3.6837759013135,NA,NA,NA,21,2.47342119758055,2.67369350964698,NA,NA,NA,20,4.67459413004303,2.86349314816721,12,4.7843447920601,4.86922197160373,17,2.83270540976304,1.80163288511747,12,4.21977285409853,4.35463864802896,30,3.43310437774308,2.13193532680564,NA,NA,NA,20,3.06583989803443,3.09326095875956,19,3.00289566334709,2.10329051871185,28,3.98026657315358,2.54547228111399,14,2.87211072700965,2.47512444925927
"155",155,15,3.99496554705403,3.2810671709582,11,4.05003289600125,4.82435881934007,13,3.83214953375329,2.29105102154853,NA,NA,NA,12,5.29637058394494,5.1167035024073,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3.93706919205665,2.64118710667332,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.5387273472947,2.71147817265741,14,1.97697608850319,1.32420935057523,30,3.50190864917452,2.76622948103813,11,3.44402243774556,3.09810893814921,18,3.07830854607289,1.49211270267324,NA,NA,NA
"156",156,24,2.73633551477394,1.55326195800007,19,4.842810223353,3.82389581697595,30,3.32902712945915,2.61372894449788,10,4.08376864064311,3.95994028209023,25,6.37773139129884,7.05906120518118,15,2.43201237021271,1.7603529085632,29,3.90046248850122,2.74991385119685,11,3.93116765011113,3.02383368705703,33,4.15547879315799,3.02383368705703,15,4.30246492081303,4.76050696719823,36,4.84769071309981,4.3920509563988,16,2.82278034084359,2.02570060617392,24,4.42354134067681,3.19306799369392,13,3.72227490357475,3.92828280593526,23,4.36746516070552,2.83074575092541,25,4.75347985046521,4.50988872542453,30,3.67910757799037,3.03500879652373,12,2.83535717903675,2.05272566807457
"157",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",158,224,2.88298966069894,1.88018849028216,47,2.40530169931723,1.72627957052388,137,4.08956154623598,2.65657047399784,36,3.34907521527312,2.52750432965894,90,4.14019763885748,2.17881304880796,41,3.58507521125731,3.56931445566998,103,3.88601233060412,1.9528798645783,39,3.91683036682946,3.83293917938825,147,3.13712738414508,1.36720300242614,72,1.47273480527443,0.678520909700687,117,3.8219386764749,2.26564189556102,54,2.95239458344706,2.52780252188189,87,4.64826301840965,2.9147168241764,59,2.66554969692951,1.98447033921022,105,3.4942965244385,1.81306867340997,83,3.29120619810778,4.1820348626771,121,2.73825294762918,1.4285105209479,65,3.41212835723054,3.77871062982335
"159",159,11,2.29532038857795,1.51853414596375,NA,NA,NA,11,3.44133060409108,4.38511436470112,NA,NA,NA,11,4.51517219804614,1.79259424790386,NA,NA,NA,11,3.84842592256898,1.85326895503839,NA,NA,NA,22,4.87592777502614,2.90768169380806,NA,NA,NA,18,4.76877865562142,3.7621095651566,NA,NA,NA,18,4.49968159036294,2.42715294960802,NA,NA,NA,17,4.92643427057961,3.75410660126159,NA,NA,NA,21,4.10461043783192,2.18825600949862,NA,NA,NA
"160",160,NA,NA,NA,NA,NA,NA,11,6.38431575712975,4.61325385638543,NA,NA,NA,10,4.62973784189287,3.15105258284844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",161,NA,NA,NA,NA,NA,NA,17,1.97307339383248,0.596542028513649,NA,NA,NA,10,3.17836880793268,1.89043469166257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.97788997168325,1.19893520821981,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4.45529414868557,2.67707302629775,NA,NA,NA
"162",162,29,3.04378040865293,0.628121656482185,NA,NA,NA,24,3.04073723300278,1.46250943762134,NA,NA,NA,27,4.36508487459089,3.76265929835722,NA,NA,NA,14,3.16509634321074,2.43526528470043,NA,NA,NA,48,2.4853276301042,1.30049330025265,NA,NA,NA,34,3.06096271849397,1.94693488251816,NA,NA,NA,31,4.60836519482304,3.2090362398156,NA,NA,NA,25,4.01699132223412,3.4649366512683,13,3.71276765950434,2.98649536958782,52,3.42945133320597,2.20548608680797,11,3.49020003978557,3.16549169657896
"163",163,17,3.62774111461403,2.64752805464162,19,1.5091176612204,0.628121656482185,13,3.99366851873203,3.13767868349987,15,1.56434885751637,0.596542028513649,NA,NA,NA,NA,NA,NA,11,2.45607526608053,1.69012488898957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.74184848842411,2.36008777005481,NA,NA,NA
"164",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.58197764442444,2.68395356007716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3.32836082842515,3.649827071795,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4.78239430590433,4.33715507284136,NA,NA,NA
"165",165,203,2.90639239152054,1.38639803370107,98,4.08126003472352,3.54973531643387,163,3.44660988214291,1.47342163962617,74,3.25984347221392,2.98549935599717,134,2.93676164731831,1.58926505217053,62,3.37367151800983,3.02536564406504,215,2.81942549031536,1.38639803370107,53,3.31588321403199,2.98549935599717,239,2.86582173014775,1.26636557105607,77,3.14439190958004,2.98549935599717,211,3.14453366850578,1.83273622672892,70,3.46573374746976,3.18864266383884,243,2.55348417928338,1.09224310562601,79,2.89753340204845,2.98549935599717,184,3.45818078414384,1.47418571701703,123,2.91298279868734,2.98549935599717,247,3.04799858312847,1.86817034538309,129,3.15030569026238,2.96331104026071
"166",166,13,2.69513616994989,1.63784972409963,NA,NA,NA,26,5.45952205422551,3.88899661104254,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.45169488035312,0.970126468784747,NA,NA,NA,13,3.5892791269733,4.17602267673441,NA,NA,NA,15,4.46963743427808,3.72575757003875,NA,NA,NA,13,2.25989443938013,1.07098202954685,NA,NA,NA,10,4.66316296582737,2.59157997789718,NA,NA,NA,12,2.18881494650396,1.35250394366997,NA,NA,NA
"167",167,48,6.54637671178054,8.45252063208726,NA,NA,NA,28,5.6014622411747,4.16517412338911,NA,NA,NA,17,3.8001132092296,1.62944018975656,10,5.68873463983668,4.9263027425257,20,6.98490077580428,4.81250908445185,11,7.78796507296078,8.45252063208726,24,5.06472445499489,3.12897938504988,NA,NA,NA,22,6.85683466107529,7.59771602118398,NA,NA,NA,22,5.90380027321969,5.00276334214695,NA,NA,NA,18,3.50308717480573,1.37618414031765,NA,NA,NA,23,6.4135742262661,5.38228975382265,NA,NA,NA
"168",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.48471425097831,3.23566495943499,NA,NA,NA
"170",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
